episode,step,robot_x,robot_y,dynamic_count,time
395,348,171.2331881811681,626.8446269719587,3,1764874106.9788294
396,210,202.83958120066487,301.84525044052697,3,1764874108.5384796
397,321,202.79739950455516,584.3121149342431,3,1764874111.1002035
398,350,202.29640406136818,577.6069487443397,3,1764874113.7722182
399,344,202.8712486839572,618.3556358677134,3,1764874116.5486243
400,342,200.999441425805,603.8259115582274,3,1764874119.5001867
401,348,312.02194314134755,468.84098220336085,3,1764874122.3985093
402,426,85.72140030449329,497.92408552727153,3,1764874126.0399146
403,323,202.35107821969365,595.8175151967589,3,1764874128.609718
404,361,199.62925464640654,621.4368198630442,3,1764874131.3504496
405,158,310.43602329009957,303.10563860262994,3,1764874132.4608028
406,137,201.37424118765125,91.35572022841731,3,1764874133.526702
407,301,174.53327754574056,627.8364713410768,3,1764874135.858694
408,311,202.25177767268548,583.5640384218875,3,1764874138.2689455
409,227,222.50692226248157,301.6421690956229,3,1764874140.1361654
410,248,201.32924772344805,573.9208911923375,3,1764874142.1862211
411,165,241.82243140687717,163.08941165469966,3,1764874143.4140513
412,109,199.8716206945617,95.37279367559285,3,1764874144.2270145
413,326,173.04601077601524,627.2074576873368,3,1764874146.6322663
414,211,350.01763803150203,453.8503250250423,3,1764874148.12574
415,84,202.8739871149818,77.96468198932324,3,1764874148.6917496
416,401,201.7047719856903,584.158322054827,3,1764874151.8435078
417,214,333.1855475811739,450.79139208641885,3,1764874153.7143815
418,325,202.78640464071208,620.6937620835498,3,1764874156.4837978
419,348,201.93212226945494,569.3997880076367,3,1764874159.2122772
420,315,200.8734599964012,626.42950576238,3,1764874161.5575178
421,329,195.64659924348305,627.0421877061418,3,1764874164.1990552
422,144,202.32538919349324,83.89893859128391,3,1764874165.5672035
423,360,200.93685717726967,624.7714444013789,3,1764874168.5555263
424,358,200.68753409583957,587.5433612730176,3,1764874171.5130863
425,415,25.710144409688397,572.9995504604948,3,1764874174.7037365
426,108,202.15996595959726,138.05766097705958,3,1764874175.6771462
427,327,200.09601084857727,621.4840232570896,3,1764874178.1747375
428,147,302.10937608593684,167.8546310721851,3,1764874179.2977836
429,99,201.94845682606592,101.15652360819236,3,1764874179.9757168
430,249,364.85764275483854,452.77417887128763,3,1764874181.9109106
431,285,202.87008997848287,609.6043018100842,3,1764874184.0330327
432,209,215.15966673898856,300.4764406800697,3,1764874185.7947762
433,133,281.00193184614847,302.1696718236828,3,1764874186.8692186
434,305,201.94163265478107,613.2615138019049,3,1764874189.1149695
435,104,202.770031455559,86.09542533477816,3,1764874189.9198697
436,121,202.93241687341012,91.29160621822149,3,1764874190.8290126
437,79,315.38934218547735,150.3877227584342,3,1764874191.4599135
438,376,157.36231735854875,627.4512350622931,3,1764874194.234069
439,79,199.65729458801948,66.13022737269513,3,1764874194.852331
440,80,202.35403014273152,73.63532618084024,3,1764874195.5402167
441,222,202.12214191828724,256.03628805477126,3,1764874197.2115393
442,277,201.25492904917323,622.076650691866,3,1764874199.5427163
443,291,200.14486462172988,606.5279058078738,3,1764874202.0364578
444,109,209.72509408657302,151.6424811370539,3,1764874203.0362072
445,208,202.9173875705527,220.44095224880118,3,1764874204.777729
446,99,200.45940052686214,109.11799691060536,3,1764874205.6865668
447,121,201.6527419840169,117.46095878181947,3,1764874206.7417617
448,355,201.18129780317622,621.6156007487316,3,1764874209.4287431
449,230,202.1137099455135,224.64625913743546,3,1764874211.117163
450,134,200.0931945376039,142.83693721263185,3,1764874212.2342641
451,308,200.6438268886932,618.9344773079938,3,1764874214.7145782
452,103,200.58438294888785,83.00851146749902,3,1764874215.5410962
453,320,200.56493416344742,596.9543253036794,3,1764874217.9983592
454,328,199.78994632513798,606.7650560056776,3,1764874220.446067
455,401,200.4980981871321,605.0524066809146,3,1764874223.3727875
456,62,331.13005058535146,151.46107152324396,3,1764874223.904565
457,113,200.14340002842619,63.25596144695824,3,1764874224.7308073
458,115,200.93677854220215,71.86296479349984,3,1764874225.6465764
459,299,200.18702541306737,619.5947552673276,3,1764874227.8631344
460,313,201.12833070245327,625.7568954696042,3,1764874230.3609319
461,277,202.857421762968,599.8646816528825,3,1764874232.5719593
462,116,202.5226523811696,65.61504804135328,3,1764874233.3972836
463,405,26.9937886233326,548.9287887851294,3,1764874236.5678806
464,381,27.702812197168406,665.882474650079,3,1764874239.3399336
465,236,302.58001802139205,478.65679079449694,3,1764874241.0925224
466,139,287.02284427998376,301.9404399454227,3,1764874242.1700954
467,297,202.0768753424957,588.3317503644947,3,1764874244.3263
468,366,115.22387425895192,673.1776173432129,3,1764874247.0391042
469,274,297.3773333007955,456.08026334005496,3,1764874249.1540322
470,90,202.15874890615274,74.97226921996689,3,1764874249.8689103
471,288,202.96858877157788,616.4995172678257,3,1764874251.9934275
472,315,201.3202186431852,616.5273588959617,3,1764874254.400211
473,236,288.97042170643044,459.061777901932,3,1764874256.1506214
474,142,262.47109039569733,317.87140813223294,3,1764874257.2017055
475,58,349.6839148263191,152.60656680787295,3,1764874257.6546805
476,189,273.8559703444062,453.0304979529914,3,1764874259.109379
477,94,211.95420283762525,152.46800873830435,3,1764874259.8588426
478,344,201.15050860554516,620.5194983358281,3,1764874262.8124835
479,103,201.45716400270663,90.32025953278105,3,1764874263.7079885
480,128,201.80679822835907,157.04758354651497,3,1764874264.8341491
481,154,202.53914277909132,159.9246700359381,3,1764874266.1272504
482,372,142.89747114451842,672.9600211638638,3,1764874269.2295723
483,308,201.9581992807269,618.431854598697,3,1764874271.5055509
484,358,151.33076831504277,672.4587425119602,3,1764874274.1260881
485,329,124.54936591531603,672.3737601970902,3,1764874276.7702372
486,137,196.950937283516,219.85413147925027,3,1764874278.048204
487,79,201.4016353333719,63.77396074944036,3,1764874278.6947997
488,169,294.2558259056339,302.88131168001667,3,1764874280.133592
489,340,146.84928454950006,674.1416367746746,3,1764874283.0527399
490,345,148.46965306903445,672.3315705846766,3,1764874285.5842743
491,330,187.93052429009882,673.3946291057903,3,1764874288.0517862
492,345,184.68158777203297,672.0859448438051,3,1764874290.8189206
493,354,184.0492077258598,673.5774851029008,3,1764874294.0418904
494,341,185.91223908450215,672.4875540161524,3,1764874296.8684194
495,389,165.5286820418195,673.4252849961817,3,1764874299.9658782
496,144,239.92366557953423,156.93940729086054,3,1764874301.1801443
497,116,201.43104468171944,142.55640611126128,3,1764874302.1422021
498,344,162.38148132044384,672.3579906569154,3,1764874304.829214
499,367,168.10598958110867,672.0949432421809,3,1764874307.6184952
500,132,202.18704186171882,133.9636931022589,3,1764874308.6245987
501,116,201.99994208788326,82.46828467679961,3,1764874309.4989195
502,114,200.84678486877598,137.91839726341075,3,1764874310.3050928
503,389,202.46338332964376,601.2949492500625,3,1764874313.1136134
504,325,193.72431983496855,673.1485835699428,3,1764874315.5607321
505,345,196.98794776214922,672.9002986632066,3,1764874317.9826362
506,136,201.66972156250316,168.3253150614002,3,1764874319.0971873
507,373,176.46046203695843,673.2459988314129,3,1764874321.971974
508,308,204.16283971485478,672.9055039646697,3,1764874324.262579
509,122,202.8325014146101,174.0391680868275,3,1764874325.2135327
510,106,201.5175001172592,146.14562180159072,3,1764874326.0513468
511,334,179.64386647846865,672.7938422045875,3,1764874328.614217
512,142,201.65138131232632,151.16586819664008,3,1764874329.7596374
513,350,175.71300281066547,672.2010035417196,3,1764874332.335951
514,101,202.6553319080948,79.55199122510783,3,1764874333.2105138
515,362,180.70559214908377,672.6183177211515,3,1764874336.3967605
516,342,206.1183302933335,673.2406532518212,3,1764874339.4147515
517,351,178.5274151141379,672.8483831508917,3,1764874341.9928517
518,374,184.54543596042092,672.9152177607608,3,1764874344.8939717
519,332,197.86283255691038,672.5349996463141,3,1764874347.4135816
520,322,195.59323293686285,672.6717102652508,3,1764874349.8092754
521,189,170.44962467499533,192.32478533254871,3,1764874351.272626
522,151,210.5222724813778,178.7932958699779,3,1764874352.4192715
523,350,189.55754901763038,672.6461513719431,3,1764874355.0918183
524,323,180.4432775897733,673.4937170858848,3,1764874357.4931493
525,107,201.04946117595674,138.19904729693832,3,1764874358.2766037
526,346,187.02878899498995,672.1157824506527,3,1764874360.7169013
527,94,202.79436989761132,62.15564568563998,3,1764874361.4272492
528,136,202.61581135940932,146.84108295911489,3,1764874362.386631
529,133,193.41863113838542,217.1553123127154,3,1764874363.4331596
530,307,197.80845342490232,672.9278698017082,3,1764874365.776082
531,137,202.98955600016475,175.28575448341292,3,1764874366.8080778
532,333,172.60014544366612,672.5286963733206,3,1764874369.6021912
533,324,184.55377756552193,672.9596936767166,3,1764874372.260609
534,111,202.17682098431752,143.5140771442679,3,1764874373.068812
535,91,201.79749507573356,66.3546204948108,3,1764874373.7141755
536,78,247.41029850807882,163.9009039397996,3,1764874374.2288435
537,319,183.24058893818204,673.2035324595028,3,1764874376.5739276
538,105,202.68607146068322,162.90944136974213,3,1764874377.371056
539,161,249.78642117727497,300.79163815045314,3,1764874378.5540931
540,337,173.23793891707163,673.7274519453782,3,1764874381.3284795
541,108,201.34374577834578,81.9819825816473,3,1764874382.1061046
542,76,201.61501113090904,69.15631266541807,3,1764874382.6993208
543,332,186.94904686851226,672.5527934220823,3,1764874385.227824
544,336,177.60239730697248,673.9664061337382,3,1764874387.7438896
545,139,202.80330804193244,173.6609129094451,3,1764874388.736827
546,362,166.17199965476982,672.3957344018103,3,1764874391.7317529
547,118,228.28913351881192,155.15610112001454,3,1764874392.6041331
548,344,154.97812139117826,672.0707343965013,3,1764874395.2718136
549,84,200.87575273933206,119.69115054513257,3,1764874395.8768115
550,85,278.62849963716127,150.7218505506704,3,1764874396.5152006
551,213,289.4601135767786,453.0687420597198,3,1764874398.138026
552,168,201.3937714530543,217.71880024467086,3,1764874399.4770808
553,365,182.1498915548215,673.0506116205208,3,1764874402.2826254
554,114,199.87368887862834,121.66020023669492,3,1764874403.2871988
555,320,121.62796532793783,672.6980413276133,3,1764874405.94518
556,116,202.46974202967365,97.5677797200085,3,1764874406.939919
557,172,284.59857268266825,324.7860381359523,3,1764874408.221072
558,342,175.6228499758417,672.4864331930612,3,1764874410.84439
559,90,201.7016690141256,64.47343593180786,3,1764874411.5139825
560,95,202.39523734643663,158.055356143557,3,1764874412.126092
561,353,141.53840199659734,672.132990068041,3,1764874414.547659
562,121,201.22196466616901,150.16262344968092,3,1764874415.4859903
563,128,200.06194357679684,127.65806101182139,3,1764874416.440928
564,94,202.6211653399363,75.21196655053808,3,1764874416.8330674
565,175,266.02100143408137,301.9425108604884,3,1764874417.2329543
566,346,154.18176616875866,672.7103486167279,3,1764874417.9925132
567,107,202.1664472620869,56.44392547373721,3,1764874418.2326066
568,323,161.0817755988576,672.62704909012,3,1764874418.9753308
569,126,279.9175290148781,177.39697421875005,3,1764874419.2643552
570,98,201.62923446322387,143.49007713218293,3,1764874419.4938834
571,143,201.5711811169839,108.80268595441703,3,1764874419.8225043
572,98,251.84483243847524,173.18472605516837,3,1764874420.0529618
573,344,152.65660218783884,672.1379852815729,3,1764874420.8178425
574,106,201.23966911184263,65.37015126055279,3,1764874421.0706382
575,332,173.01773019991555,672.4888714884903,3,1764874421.8669643
576,359,159.57641827394136,672.828819542418,3,1764874422.6992824
577,169,201.00089113860693,260.56533280822333,3,1764874423.6082034
578,73,288.0615007067674,151.29277053604818,3,1764874424.0443764
579,88,200.90610494129797,98.80394102827282,3,1764874424.619548
580,84,247.94417523665925,173.1476779563246,3,1764874425.2199945
581,108,202.7726385315819,168.20230820068358,3,1764874426.1707947
582,91,202.45065263408975,133.6234563222038,3,1764874426.9474173
583,110,202.27902042807668,134.30339346574533,3,1764874427.8510947
584,119,202.9875700111895,142.18959108354912,3,1764874428.8068078
585,128,202.1907736900163,190.7355696645,3,1764874429.9100006
586,101,200.32203058035114,64.96085286845224,3,1764874430.9464579
587,102,233.49249818708753,153.72237494091527,3,1764874431.87917
588,137,201.33868251045885,143.16841932625994,3,1764874433.1333597
589,133,201.73642122679885,174.19024190508784,3,1764874434.3626897
590,135,202.36262331640177,227.26887254470776,3,1764874435.730984
591,167,271.94857941703026,300.3597907274344,3,1764874437.3515184
592,143,202.99491062944773,294.3043165107943,3,1764874438.919062
593,82,199.99478448792766,74.98997126337642,3,1764874439.8926342
594,93,201.64006044854705,89.4130372130158,3,1764874440.8240204
595,333,166.3850392857407,672.3932236131997,3,1764874443.9835231
596,104,201.6414827230705,148.81506368502443,3,1764874445.2163377
597,163,256.46976959317806,302.1216817295913,3,1764874446.8011043
598,183,251.31025312321245,302.2719728388859,3,1764874448.5455017
599,170,268.57475714660086,302.19263484828275,3,1764874450.2288463
600,93,201.14301749350687,150.90603553425555,3,1764874451.192757
601,335,221.46309722129493,672.9990569091499,3,1764874454.2360885
602,330,158.09303082429545,672.5294267854078,3,1764874457.2942724
603,109,200.63883979143316,58.97148572650718,3,1764874458.3611827
604,110,201.98963304165915,173.38852467592693,3,1764874459.369339
605,84,202.55796185175325,54.247450957853374,3,1764874460.225553
606,132,238.61965195399836,302.3446024772152,3,1764874461.3570113
607,80,201.0585430031893,81.35649757820508,3,1764874462.1923342
608,106,200.97624756286106,144.32220644688283,3,1764874463.2129269
609,385,88.45602805176404,672.4761589703604,3,1764874467.3474488
610,120,213.9859696954952,155.46446252560122,3,1764874468.5281293
611,90,200.35872355263191,66.36578416778374,3,1764874469.4352024
612,97,202.86397816679462,98.81131190539506,3,1764874470.4155753
613,111,219.6127710490462,166.41034410909575,3,1764874471.5103796
614,86,312.91445504611465,152.26250057611279,3,1764874472.3169086
615,121,201.74873466836462,118.2083586698887,3,1764874473.3927348
616,341,85.12479661408321,672.3952306695663,3,1764874476.5471659
617,88,200.74799749956466,60.20527876366131,3,1764874477.3093383
618,108,202.60967028319783,89.41907535455388,3,1764874478.3191974
619,102,200.42603201973202,110.18139085349847,3,1764874479.1914024
620,100,202.94170947493038,141.0325882767175,3,1764874480.1896207
621,90,201.50499151523758,75.60302793415701,3,1764874481.0037482
622,309,173.80887309711366,672.3376294935982,3,1764874483.8166652
623,75,200.5448087313823,87.8835766145682,3,1764874484.5210474
624,158,245.8853507792196,310.9259575704831,3,1764874486.1595948
625,125,201.34581028103756,218.2331859990733,3,1764874487.3455036
626,339,190.97292819729637,672.4577997018622,3,1764874490.4861865
627,326,95.05964651712507,672.6854697259643,3,1764874493.2583067
628,87,200.1487564543732,85.2653920608087,3,1764874494.1460233
629,83,200.45065036753562,74.86765815973484,3,1764874494.8793175
630,92,201.63787896619752,122.8298635098599,3,1764874495.7138119
631,99,199.91724253450874,87.75027435899396,3,1764874496.6728957
632,128,202.60926269217322,189.0133190833326,3,1764874497.774297
633,143,201.65532384193259,227.8206286065166,3,1764874499.1565824
634,98,200.6668325133976,81.34107628683095,3,1764874500.0889542
635,98,228.17685275934826,151.85225162532265,3,1764874501.117813
636,109,201.5902689262372,154.73608090097207,3,1764874502.1902838
637,346,68.71074483312773,672.2400604080458,3,1764874505.3640149
638,186,254.88954570659422,300.3116509819086,3,1764874507.0845685
639,120,198.9273597841186,218.37450624851604,3,1764874508.2869573
640,144,247.35151147497888,300.3395232553875,3,1764874509.5963283
641,82,200.0679134923595,90.51868953525936,3,1764874510.3212097
642,73,200.3079787538058,70.06100767532908,3,1764874511.0061255
643,111,201.46389289437298,114.33397423082712,3,1764874512.0581079
644,77,199.64527234317848,120.45657094308231,3,1764874512.875925
645,90,202.11067338221216,106.64518192674812,3,1764874513.844901
646,369,24.971726875841625,668.1977960523973,3,1764874517.1424525
647,147,201.92419203180964,155.29432689178847,3,1764874518.2828662
648,81,202.31407498839434,76.93546042485326,3,1764874518.9043894
649,117,202.76384433111963,182.75520337511816,3,1764874519.7366295
650,339,92.92126679998539,672.8578120797551,3,1764874522.346969
651,108,201.94590850378225,129.71250207629006,3,1764874523.405871
652,83,200.42611234770166,77.06760933746648,3,1764874524.047624
653,96,202.4863331546259,119.80115089126089,3,1764874524.8464086
654,91,200.57536341357445,98.73717760996969,3,1764874525.5391166
655,284,134.9329456385893,672.1227889525396,3,1764874527.5506601
656,78,201.34810172579782,94.57052717040614,3,1764874528.1268165
657,113,200.46578459917598,132.52623909605927,3,1764874528.9254565
658,329,178.7299066847638,672.8401842759453,3,1764874531.566732
659,120,201.27762857095644,133.56444388819816,3,1764874532.4790728
660,106,201.34877914526987,95.82402849194648,3,1764874533.2911777
661,102,223.13168878317973,159.15089074346798,3,1764874534.0514727
662,111,200.808036884077,122.60679159311452,3,1764874534.9345562
663,89,202.5743223715669,141.7388273728483,3,1764874535.5916207
664,141,232.94728993087656,303.1373881961689,3,1764874536.7046938
665,354,138.93381672631563,672.0083223709787,3,1764874539.4091275
666,335,156.3050034579695,672.8491260512761,3,1764874541.9410634
667,75,308.5148785364037,151.83243496740636,3,1764874542.595163
668,290,172.51050921457556,672.0022163807449,3,1764874545.064069
669,133,201.40005187265575,186.18537600698718,3,1764874546.1188924
670,101,200.33201052304105,80.56476306428436,3,1764874546.9131372
671,81,202.4914713090485,84.19196635252787,3,1764874547.4945183
672,98,200.48328033034912,131.62788646574458,3,1764874548.2497334
673,70,201.09259824901648,77.52579352364434,3,1764874548.8690035
674,127,202.34176879558748,227.97497021971174,3,1764874549.7927005
675,336,176.28853520018464,672.1782961949192,3,1764874552.2186885
676,311,194.14106759139003,672.6474390697789,3,1764874554.5377078
677,112,201.2200973634605,94.76573807360997,3,1764874555.3534937
678,229,201.22092203102127,380.3715671188034,3,1764874557.0557115
679,84,202.55418054064145,82.26355847024233,3,1764874557.6513042
680,80,253.66386837599512,151.09359048628477,3,1764874558.2278116
681,90,286.676380995883,151.5604612040927,3,1764874558.9023328
682,94,201.29097338899862,92.8677601866495,3,1764874559.6213677
683,292,190.9084916243812,672.17227700261,3,1764874561.9245946
684,94,202.77854320436896,102.89821877012996,3,1764874562.766104
685,99,201.35715742681865,116.34285539734304,3,1764874563.5072439
686,370,161.92359608632432,672.7539472970072,3,1764874566.2774332
687,115,200.36648170945088,186.35166284525357,3,1764874567.2242005
688,293,194.10808970224443,672.8242181865517,3,1764874569.6140156
689,105,207.53932644132374,152.23722424133905,3,1764874570.530251
690,296,114.96087428494965,672.2601794246223,3,1764874572.9052007
691,109,202.2495343077743,131.58944504439268,3,1764874573.789868
692,124,202.10066021685273,178.60434753184984,3,1764874574.777718
693,320,168.60018520859754,672.8263258600356,3,1764874577.7003193
694,319,198.6449616614169,672.0386194382287,3,1764874580.466608
695,150,265.9476578911,300.28269094113017,3,1764874581.7759094
696,321,178.02255247951712,672.076689746123,3,1764874584.1676695
697,68,202.86428711251187,61.86425680146441,3,1764874584.6725082
698,81,202.05166678804744,65.83233204567095,3,1764874585.3073082
699,66,199.76323563932885,57.57969594243299,3,1764874585.8051927
700,104,202.65864116077296,115.07512328790492,3,1764874586.605763
701,108,212.70159162942517,161.3341507742727,3,1764874587.518457
702,245,300.4326404067426,450.3527555880314,3,1764874589.3521452
703,330,210.15826926382624,672.1224213016071,3,1764874592.0694242
704,93,202.55883834403443,64.87217410314253,3,1764874592.712981
705,92,201.1769234727985,156.92749999564947,3,1764874593.5508556
706,319,143.8634300379667,672.7513055380794,3,1764874595.958644
707,242,286.2591264514341,452.4357374777589,3,1764874597.7539632
708,100,200.66702875567108,119.88446917625453,3,1764874598.5284069
709,330,174.00522276731132,673.7913586676011,3,1764874601.1119814
710,77,202.86495297372323,65.75927286524343,3,1764874601.7196836
711,87,202.9308286584115,97.61019342340812,3,1764874602.3397155
712,88,250.24616337215875,151.46862269393313,3,1764874603.0071723
713,95,199.75766257396177,125.76666345020163,3,1764874603.747433
714,106,202.58474063236338,100.25359847002733,3,1764874604.5054092
715,93,200.57813257400608,85.86386940963378,3,1764874605.3259249
716,98,202.8250276088817,135.35386961855528,3,1764874606.1328855
717,125,202.3141605509778,157.47848894954953,3,1764874607.1443124
718,72,202.03723748685317,78.10522297858849,3,1764874607.6801662
719,118,198.67434148199828,219.11160204224046,3,1764874608.5619326
720,133,198.38300769630442,218.27867926215245,3,1764874609.6865497
721,92,199.814994826295,58.79764297206121,3,1764874610.404479
722,97,202.83282515271006,133.82226382805123,3,1764874611.2474098
723,316,153.72703595406773,673.0468269169755,3,1764874614.0438302
724,349,193.33394246840527,673.8728342170258,3,1764874617.083019
725,303,184.85124633690634,672.1691674414978,3,1764874619.855012
726,121,202.84606640982503,185.45766168017823,3,1764874620.9396632
727,100,202.53589710741966,146.81527332846557,3,1764874621.7713754
728,74,200.07671123730648,96.30811938204737,3,1764874622.3955626
729,113,202.76969943864202,149.2623888733479,3,1764874623.4191782
730,83,200.70994668393104,88.50924926935005,3,1764874624.0429907
731,160,202.71640067295158,178.18318850368686,3,1764874625.3231406
732,79,201.20700250330867,64.69565454213297,3,1764874625.9141834
733,129,184.7515312127144,218.02688857073218,3,1764874626.8641434
734,321,170.55829432448732,672.9652314252345,3,1764874629.58245
735,85,202.91816874134906,52.7407450731467,3,1764874630.203136
736,132,190.33076071821526,217.71393795003954,3,1764874631.2775717
737,118,202.9848960984208,227.01443697537238,3,1764874632.219164
738,91,202.13920615801754,103.61051976034076,3,1764874632.8912766
739,311,179.3751900468698,672.5117708676619,3,1764874635.2091618
740,301,174.38332385921575,672.9496843962097,3,1764874637.4028504
741,87,199.92461220623005,94.15039516871988,3,1764874638.1452332
742,77,201.78570610938584,63.32718774675007,3,1764874638.6424062
743,80,200.04833017153953,83.92558789840051,3,1764874639.1860487
744,98,201.70292703148837,128.90504425480148,3,1764874639.8526013
745,146,202.80800934925304,233.0173575683042,3,1764874640.9434686
746,112,201.9692229940497,144.97444711925618,3,1764874641.8780317
747,80,200.9820641549642,65.42748610075726,3,1764874642.483084
748,349,171.44392382067815,672.4902611501784,3,1764874645.2506309
749,230,320.2583583115774,453.44441361525105,3,1764874647.2859628
750,127,201.27020500591433,178.47645835494941,3,1764874648.3442316
751,340,157.58612040321876,672.7831762004679,3,1764874651.1715474
752,70,202.63847982252037,56.08232937314125,3,1764874651.7765062
753,113,202.67224616871013,170.30227368958836,3,1764874652.6944704
754,97,202.59729950037595,120.46488742007874,3,1764874653.4823916
755,88,199.72842335145685,79.42279443639288,3,1764874654.207364
756,106,201.92435913757274,166.37403406830282,3,1764874655.0337248
757,105,201.6401687258871,171.77885084095567,3,1764874655.8966324
758,83,201.90181669865459,110.98437527799649,3,1764874656.5477588
759,318,157.41773642033908,672.2028924470094,3,1764874658.9827557
760,121,202.75384212173898,156.47780878193987,3,1764874659.926711
761,329,132.12752296487844,672.8952665083381,3,1764874662.4459727
762,90,200.09518670514623,54.2335038248514,3,1764874663.0884593
763,70,201.77429572212588,78.74292528400797,3,1764874663.6789572
764,275,201.8317309051447,672.91535258953,3,1764874665.797358
765,173,274.61909301368786,329.01179766948616,3,1764874667.0396466
766,123,202.60651445255183,124.793783609162,3,1764874668.064098
767,106,201.63926240166458,96.2358429224644,3,1764874668.8884654
768,82,201.66488795184918,107.35306259037651,3,1764874669.5307717
769,82,200.8839592439695,103.84840379229848,3,1764874670.2205598
770,72,200.09276171935613,67.60455471958284,3,1764874670.7425237
771,66,200.39574514061349,63.59960802279319,3,1764874671.199903
772,81,199.75909800134372,83.72564562033224,3,1764874671.7954607
773,200,201.72337940738745,399.748435177858,3,1764874673.1082554
774,85,270.16192812909617,152.90502585497057,3,1764874673.6878455
775,72,202.29300824693541,54.880721593868884,3,1764874674.2000291
776,76,200.91671790531126,124.40535682987864,3,1764874674.7933838
777,83,201.0693398776735,57.76231516874401,3,1764874675.4084985
778,93,200.41089202427167,134.05779300501865,3,1764874676.1294699
779,76,200.65152907505103,74.2922782658103,3,1764874676.698455
780,87,199.9892884798515,103.93628495456093,3,1764874677.354292
781,63,202.94389436581042,58.81612738269571,3,1764874677.883991
782,92,202.54149666195727,75.05117248374046,3,1764874678.6519077
783,306,165.0023832289236,672.0206675157627,3,1764874681.2905588
784,100,202.04420711596498,145.55870917858448,3,1764874682.1455934
785,367,84.8507905133791,496.1491724452267,3,1764874685.1678767
786,101,202.9659900902045,132.86719519738804,3,1764874686.0141928
